idx,account,tx_deg,tx_S,tx_B,tx_S_ratio,bhv_S,bhv_B,bhv_S_ratio,shift
91471,132:9000000004245932,3,2,1,0.6666666666666666,4,6,0.4,-0.2666666666666666
91481,132:9000000004247009,1,1,0,1.0,6,4,0.6,-0.4
91509,132:9000000004248887,79,9,70,0.11392405063291139,5,5,0.5,0.3860759493670886
91514,132:9000000004249153,13,1,12,0.07692307692307693,0,10,0.0,-0.07692307692307693
91576,132:9000000004253458,19,3,16,0.15789473684210525,5,5,0.5,0.34210526315789475
91613,132:9000000004256246,29,4,25,0.13793103448275862,6,4,0.6,0.46206896551724136
91646,132:9000000004259068,1,1,0,1.0,7,3,0.7,-0.30000000000000004
91657,132:9000000004259741,8,1,7,0.125,4,6,0.4,0.275
92027,132:9000000004279406,2,1,1,0.5,3,7,0.3,-0.2
92118,132:9000000004285014,8,1,7,0.125,3,7,0.3,0.175
92137,132:9000000004287009,25,4,21,0.16,6,4,0.6,0.43999999999999995
92171,132:9000000004289528,47,15,32,0.3191489361702128,3,7,0.3,-0.019148936170212794
92221,132:9000000004294120,43,1,42,0.023255813953488372,7,3,0.7,0.6767441860465115
92242,132:9000000004295426,41,9,32,0.21951219512195122,5,5,0.5,0.2804878048780488
92300,132:9000000004300195,5,2,3,0.4,6,4,0.6,0.19999999999999996
92392,132:9000000004307649,5,1,4,0.2,6,4,0.6,0.39999999999999997
92420,132:9000000004309759,1,1,0,1.0,7,3,0.7,-0.30000000000000004
92429,132:9000000004310237,3,1,2,0.3333333333333333,7,3,0.7,0.36666666666666664
92476,132:9000000004313293,1,1,0,1.0,3,7,0.3,-0.7
92516,132:9000000004316273,2,2,0,1.0,7,3,0.7,-0.30000000000000004
92517,132:9000000004316283,4,1,3,0.25,5,5,0.5,0.25
92546,132:9000000004318067,2,1,1,0.5,4,6,0.4,-0.09999999999999998
92581,132:9000000004320178,1,1,0,1.0,7,3,0.7,-0.30000000000000004
92748,132:9000000004331853,17,5,12,0.29411764705882354,6,4,0.6,0.30588235294117644
92786,132:9000000004334760,4,2,2,0.5,7,3,0.7,0.19999999999999996
92898,132:9000000004342470,3,1,2,0.3333333333333333,6,4,0.6,0.26666666666666666
92942,132:9000000004345623,3,1,2,0.3333333333333333,7,3,0.7,0.36666666666666664
92954,132:9000000004346144,2,1,1,0.5,4,6,0.4,-0.09999999999999998
92968,132:9000000004347079,3,2,1,0.6666666666666666,5,5,0.5,-0.16666666666666663
93007,132:9000000004349760,3,2,1,0.6666666666666666,7,3,0.7,0.033333333333333326
93013,132:9000000004350503,266,17,249,0.06390977443609022,3,7,0.3,0.23609022556390977
93025,132:9000000004351390,45,2,43,0.044444444444444446,3,7,0.3,0.25555555555555554
93026,132:9000000004351406,1,1,0,1.0,7,3,0.7,-0.30000000000000004
93027,132:9000000004351417,1,1,0,1.0,6,4,0.6,-0.4
93119,132:9000000004357760,1,1,0,1.0,5,5,0.5,-0.5
93179,132:9000000004361739,3,1,2,0.3333333333333333,6,4,0.6,0.26666666666666666
93217,132:9000000004364716,367,18,349,0.04904632152588556,4,6,0.4,0.35095367847411446
93241,132:9000000004366325,1,1,0,1.0,5,5,0.5,-0.5
93256,132:9000000004367336,1,1,0,1.0,6,4,0.6,-0.4
93293,132:9000000004370844,1,1,0,1.0,5,5,0.5,-0.5
93405,132:9000000004379017,7,2,5,0.2857142857142857,3,7,0.3,0.01428571428571429
93415,132:9000000004379397,1,1,0,1.0,5,5,0.5,-0.5
93416,132:9000000004379401,8,1,7,0.125,4,6,0.4,0.275
93429,132:9000000004379726,2,2,0,1.0,6,4,0.6,-0.4
93438,132:9000000004380688,1,1,0,1.0,7,3,0.7,-0.30000000000000004
93447,132:9000000004381383,3,1,2,0.3333333333333333,3,7,0.3,-0.033333333333333326
93464,132:9000000004382194,1,1,0,1.0,6,4,0.6,-0.4
93473,132:9000000004382409,1,1,0,1.0,5,5,0.5,-0.5
93489,132:9000000004383682,1,1,0,1.0,6,4,0.6,-0.4
93490,132:9000000004383694,1,1,0,1.0,6,4,0.6,-0.4
93607,132:9000000004392522,1,1,0,1.0,6,4,0.6,-0.4
93614,132:9000000004392809,1,1,0,1.0,9,1,0.9,-0.09999999999999998
93615,132:9000000004392812,1,1,0,1.0,2,8,0.2,-0.8
93674,132:9000000004397246,164,7,157,0.042682926829268296,4,6,0.4,0.35731707317073175
93724,132:9000000004400693,1,1,0,1.0,7,3,0.7,-0.30000000000000004
93740,132:9000000004401800,3,1,2,0.3333333333333333,5,5,0.5,0.16666666666666669
93770,132:9000000004404437,3,1,2,0.3333333333333333,4,6,0.4,0.06666666666666671
93778,132:9000000004404647,1,1,0,1.0,7,3,0.7,-0.30000000000000004
93802,132:9000000004406427,1,1,0,1.0,6,4,0.6,-0.4
93860,132:9000000004409322,1,1,0,1.0,9,1,0.9,-0.09999999999999998
93861,132:9000000004409330,1,1,0,1.0,6,4,0.6,-0.4
93887,132:9000000004411397,1,1,0,1.0,6,4,0.6,-0.4
93890,132:9000000004411732,3,2,1,0.6666666666666666,9,1,0.9,0.2333333333333334
93942,132:9000000004415571,271,32,239,0.11808118081180811,6,4,0.6,0.48191881918819185
93943,132:9000000004415628,85,6,79,0.07058823529411765,10,0,1.0,0.9294117647058824
93977,132:9000000004418258,33,7,26,0.21212121212121213,2,8,0.2,-0.012121212121212116
93992,132:9000000004419360,28,5,23,0.17857142857142858,7,3,0.7,0.5214285714285714
93997,132:9000000004419967,3,1,2,0.3333333333333333,5,5,0.5,0.16666666666666669
94025,132:9000000004422288,7,4,3,0.5714285714285714,4,6,0.4,-0.17142857142857137
94037,132:9000000004423333,18,2,16,0.1111111111111111,3,7,0.3,0.18888888888888888
94092,132:9000000004426812,2,2,0,1.0,7,3,0.7,-0.30000000000000004
94198,132:9000000004435946,1,1,0,1.0,6,4,0.6,-0.4
94209,132:9000000004437312,2,2,0,1.0,9,1,0.9,-0.09999999999999998
94287,132:9000000004442370,90,21,69,0.23333333333333334,4,6,0.4,0.16666666666666669
94308,132:9000000004444518,1,1,0,1.0,9,1,0.9,-0.09999999999999998
94345,132:9000000004447981,2,1,1,0.5,2,8,0.2,-0.3
94602,133:9000000000052555,6,4,2,0.6666666666666666,3,7,0.3,-0.36666666666666664
94712,133:9000000000068695,5,1,4,0.2,4,6,0.4,0.2
94766,133:9000000000080703,1,1,0,1.0,6,4,0.6,-0.4
94824,133:9000000000090438,201,8,193,0.03980099502487562,3,7,0.3,0.2601990049751244
95380,133:9000000000175215,1,1,0,1.0,7,3,0.7,-0.30000000000000004
95383,133:9000000000175461,2,2,0,1.0,7,3,0.7,-0.30000000000000004
95647,133:9000000000214400,2,2,0,1.0,5,5,0.5,-0.5
95653,133:9000000000215937,6,4,2,0.6666666666666666,8,2,0.8,0.13333333333333341
95668,133:9000000000219453,1,1,0,1.0,6,4,0.6,-0.4
95692,133:9000000000222647,2,1,1,0.5,5,5,0.5,0.0
95953,133:9000000000263988,1,1,0,1.0,7,3,0.7,-0.30000000000000004
96161,133:9000000000294876,1,1,0,1.0,7,3,0.7,-0.30000000000000004
96226,133:9000000000307355,3,3,0,1.0,8,2,0.8,-0.19999999999999996
96273,133:9000000000316846,1,1,0,1.0,6,4,0.6,-0.4
96548,133:9000000000359732,1,1,0,1.0,6,4,0.6,-0.4
96680,133:9000000000384455,5,1,4,0.2,3,7,0.3,0.09999999999999998
96700,133:9000000000387143,3,1,2,0.3333333333333333,5,5,0.5,0.16666666666666669
96847,133:9000000000412009,3,2,1,0.6666666666666666,2,8,0.2,-0.4666666666666666
96857,133:9000000000413042,71,4,67,0.056338028169014086,3,7,0.3,0.2436619718309859
97059,133:9000000000454410,5,4,1,0.8,9,1,0.9,0.09999999999999998
97155,133:9000000000471413,1,1,0,1.0,9,1,0.9,-0.09999999999999998
97171,133:9000000000472843,4,1,3,0.25,4,6,0.4,0.15000000000000002
97347,133:9000000000500460,14,4,10,0.2857142857142857,5,5,0.5,0.2142857142857143
97421,133:9000000000516774,50,4,46,0.08,5,5,0.5,0.42
97442,133:9000000000520552,2,1,1,0.5,6,4,0.6,0.09999999999999998
97550,133:9000000000535717,1,1,0,1.0,7,3,0.7,-0.30000000000000004
97699,133:9000000000561948,2,1,1,0.5,8,2,0.8,0.30000000000000004
97710,133:9000000000564036,15,1,14,0.06666666666666667,9,1,0.9,0.8333333333333334
97886,133:9000000000592758,3,1,2,0.3333333333333333,6,4,0.6,0.26666666666666666
97952,133:9000000000601484,1,1,0,1.0,4,6,0.4,-0.6
97981,133:9000000000606509,2,1,1,0.5,4,6,0.4,-0.09999999999999998
97994,133:9000000000609288,2,1,1,0.5,3,7,0.3,-0.2
98311,133:9000000000659812,9,2,7,0.2222222222222222,7,3,0.7,0.47777777777777775
98313,133:9000000000659893,1,1,0,1.0,7,3,0.7,-0.30000000000000004
98420,133:9000000000682788,294,64,230,0.21768707482993196,9,1,0.9,0.682312925170068
98445,133:9000000001160771,13,2,11,0.15384615384615385,4,6,0.4,0.24615384615384617
98500,133:9000000001162906,4,4,0,1.0,6,4,0.6,-0.4
98525,133:9000000001163888,2,1,1,0.5,8,2,0.8,0.30000000000000004
98575,133:9000000001167710,1,1,0,1.0,7,3,0.7,-0.30000000000000004
98595,133:9000000001168941,779,30,749,0.038510911424903725,2,8,0.2,0.16148908857509628
98773,133:9000000001182399,4,2,2,0.5,2,8,0.2,-0.3
98792,133:9000000001183856,240,7,233,0.029166666666666667,7,3,0.7,0.6708333333333333
99016,133:9000000001203809,2,1,1,0.5,4,6,0.4,-0.09999999999999998
99024,133:9000000001204239,3,1,2,0.3333333333333333,7,3,0.7,0.36666666666666664
99076,133:9000000001210186,163,47,116,0.2883435582822086,9,1,0.9,0.6116564417177914
99174,133:9000000001217944,18,5,13,0.2777777777777778,9,1,0.9,0.6222222222222222
99211,133:9000000001220337,3,2,1,0.6666666666666666,5,5,0.5,-0.16666666666666663
99219,133:9000000001220780,3,2,1,0.6666666666666666,10,0,1.0,0.33333333333333337
99262,133:9000000001224214,28,9,19,0.32142857142857145,5,5,0.5,0.17857142857142855
99418,133:9000000001235271,1,1,0,1.0,6,4,0.6,-0.4
99442,133:9000000001236992,1,1,0,1.0,6,4,0.6,-0.4
99443,133:9000000001237201,1,1,0,1.0,7,3,0.7,-0.30000000000000004
99519,133:9000000001240869,38,9,29,0.23684210526315788,6,4,0.6,0.3631578947368421
99541,133:9000000001242744,32,4,28,0.125,7,3,0.7,0.575
99562,133:9000000001244700,7,2,5,0.2857142857142857,4,6,0.4,0.11428571428571432
99610,133:9000000001248729,2,1,1,0.5,5,5,0.5,0.0
99619,133:9000000001249286,1,1,0,1.0,7,3,0.7,-0.30000000000000004
99684,133:9000000001254507,6,2,4,0.3333333333333333,3,7,0.3,-0.033333333333333326
99689,133:9000000001254842,5,3,2,0.6,4,6,0.4,-0.19999999999999996
99757,133:9000000001259100,34,4,30,0.11764705882352941,4,6,0.4,0.2823529411764706
99811,133:9000000001262816,79,8,71,0.10126582278481013,6,4,0.6,0.49873417721518987
99852,133:9000000001266470,214,10,204,0.04672897196261682,7,3,0.7,0.6532710280373831
99942,133:9000000001271424,7,4,3,0.5714285714285714,8,2,0.8,0.22857142857142865
100020,133:9000000001276510,7,2,5,0.2857142857142857,2,8,0.2,-0.08571428571428569
100054,133:9000000001279469,638,44,594,0.06896551724137931,7,3,0.7,0.6310344827586206
100056,133:9000000001279696,1,1,0,1.0,6,4,0.6,-0.4
100098,133:9000000001282969,1,1,0,1.0,7,3,0.7,-0.30000000000000004
100110,133:9000000001283900,3,2,1,0.6666666666666666,6,4,0.6,-0.06666666666666665
100132,133:9000000001285263,5,2,3,0.4,4,6,0.4,0.0
100142,133:9000000001286185,5,1,4,0.2,6,4,0.6,0.39999999999999997
100204,133:9000000001289628,5,1,4,0.2,5,5,0.5,0.3
100255,133:9000000001294222,2,2,0,1.0,4,6,0.4,-0.6
100341,133:9000000001300485,1,1,0,1.0,5,5,0.5,-0.5
100349,133:9000000001300803,3,2,1,0.6666666666666666,4,6,0.4,-0.2666666666666666
100429,133:9000000001306680,4,2,2,0.5,5,5,0.5,0.0
100441,133:9000000001307147,7,1,6,0.14285714285714285,4,6,0.4,0.2571428571428572
100452,133:9000000001307599,2,1,1,0.5,6,4,0.6,0.09999999999999998
100620,133:9000000001317926,15,1,14,0.06666666666666667,5,5,0.5,0.43333333333333335
100670,133:9000000001322273,4,2,2,0.5,3,7,0.3,-0.2
100761,133:9000000001329809,19,3,16,0.15789473684210525,4,6,0.4,0.24210526315789477
100772,133:9000000001330258,580,30,550,0.05172413793103448,9,1,0.9,0.8482758620689655
100780,133:9000000001330994,3,2,1,0.6666666666666666,4,6,0.4,-0.2666666666666666
100823,133:9000000001332637,11,2,9,0.18181818181818182,6,4,0.6,0.41818181818181815
100853,133:9000000001333013,35,5,30,0.14285714285714285,6,4,0.6,0.45714285714285713
100916,133:9000000001337798,2,1,1,0.5,4,6,0.4,-0.09999999999999998
101048,133:9000000001346869,249,54,195,0.21686746987951808,8,2,0.8,0.5831325301204819
101143,133:9000000001358037,7,4,3,0.5714285714285714,6,4,0.6,0.02857142857142858
101238,133:9000000001363408,12,3,9,0.25,6,4,0.6,0.35
101294,133:9000000001364408,1,1,0,1.0,7,3,0.7,-0.30000000000000004
101296,133:9000000001364425,13,2,11,0.15384615384615385,5,5,0.5,0.34615384615384615
101343,133:9000000001366082,2,2,0,1.0,2,8,0.2,-0.8
101349,133:9000000001366159,186,52,134,0.27956989247311825,4,6,0.4,0.12043010752688177
101356,133:9000000001366298,137,37,100,0.27007299270072993,7,3,0.7,0.42992700729927
101362,133:9000000001366353,204,50,154,0.24509803921568626,10,0,1.0,0.7549019607843137
101522,133:9000000001375482,1,1,0,1.0,7,3,0.7,-0.30000000000000004
101548,133:9000000001377629,2,1,1,0.5,7,3,0.7,0.19999999999999996
101598,133:9000000001381313,1,1,0,1.0,7,3,0.7,-0.30000000000000004
101635,133:9000000001384397,17,1,16,0.058823529411764705,4,6,0.4,0.3411764705882353
101838,133:9000000001399441,34,12,22,0.35294117647058826,8,2,0.8,0.4470588235294118
101874,133:9000000001401876,68,12,56,0.17647058823529413,8,2,0.8,0.6235294117647059
101875,133:9000000001401894,2,1,1,0.5,8,2,0.8,0.30000000000000004
101878,133:9000000001402230,48,13,35,0.2708333333333333,3,7,0.3,0.029166666666666674
101881,133:9000000001402314,1,1,0,1.0,8,2,0.8,-0.19999999999999996
102066,133:9000000001416459,3,2,1,0.6666666666666666,5,5,0.5,-0.16666666666666663
102097,133:9000000001417735,163,52,111,0.31901840490797545,4,6,0.4,0.08098159509202457
102165,133:9000000001421384,2,1,1,0.5,5,5,0.5,0.0
102338,133:9000000001434532,16,1,15,0.0625,4,6,0.4,0.3375
102339,133:9000000001434744,1,1,0,1.0,9,1,0.9,-0.09999999999999998
102425,133:9000000001440165,74,29,45,0.3918918918918919,6,4,0.6,0.2081081081081081
102430,133:9000000001440240,5,2,3,0.4,3,7,0.3,-0.10000000000000003
102561,133:9000000001450884,1,1,0,1.0,7,3,0.7,-0.30000000000000004
102613,133:9000000001454312,1,1,0,1.0,5,5,0.5,-0.5
102615,133:9000000001454315,94,34,60,0.3617021276595745,4,6,0.4,0.03829787234042553
102703,133:9000000001459374,13,4,9,0.3076923076923077,4,6,0.4,0.09230769230769231
102861,133:9000000001482766,5,4,1,0.8,6,4,0.6,-0.20000000000000007
102920,133:9000000001494461,1,1,0,1.0,6,4,0.6,-0.4
102934,133:9000000001497585,3,3,0,1.0,9,1,0.9,-0.09999999999999998
102954,133:9000000001502944,4,3,1,0.75,6,4,0.6,-0.15000000000000002
103116,133:9000000002127895,1,1,0,1.0,5,5,0.5,-0.5
103124,133:9000000002129557,11,3,8,0.2727272727272727,8,2,0.8,0.5272727272727273
103353,133:9000000002178271,1,1,0,1.0,8,2,0.8,-0.19999999999999996
103490,133:9000000002204778,3,2,1,0.6666666666666666,6,4,0.6,-0.06666666666666665
103551,133:9000000002216795,8,2,6,0.25,3,7,0.3,0.04999999999999999
103687,133:9000000002251152,1,1,0,1.0,5,5,0.5,-0.5
103729,133:9000000002263174,1,1,0,1.0,6,4,0.6,-0.4
103735,133:9000000002263290,13,4,9,0.3076923076923077,9,1,0.9,0.5923076923076923
103755,133:9000000002264001,1,1,0,1.0,8,2,0.8,-0.19999999999999996
103776,133:9000000002264837,2,2,0,1.0,0,10,0.0,-1.0
103783,133:9000000002265070,1,1,0,1.0,7,3,0.7,-0.30000000000000004
103864,133:9000000002273997,3,1,2,0.3333333333333333,5,5,0.5,0.16666666666666669
103961,133:9000000002298361,2,1,1,0.5,4,6,0.4,-0.09999999999999998
104007,133:9000000002304625,13,2,11,0.15384615384615385,4,6,0.4,0.24615384615384617
104010,133:9000000002304906,1,1,0,1.0,7,3,0.7,-0.30000000000000004
104041,133:9000000002307918,30,3,27,0.1,5,5,0.5,0.4
104066,133:9000000002310127,10,3,7,0.3,5,5,0.5,0.2
104120,133:9000000002316820,108,6,102,0.05555555555555555,4,6,0.4,0.34444444444444444
104123,133:9000000002317097,15,1,14,0.06666666666666667,4,6,0.4,0.33333333333333337
104304,133:9000000002336133,2,1,1,0.5,5,5,0.5,0.0
104405,133:9000000002346862,3,1,2,0.3333333333333333,6,4,0.6,0.26666666666666666
104406,133:9000000002346936,2,1,1,0.5,5,5,0.5,0.0
104428,133:9000000002348662,209,19,190,0.09090909090909091,6,4,0.6,0.509090909090909
104445,133:9000000002350046,1,1,0,1.0,6,4,0.6,-0.4
104470,133:9000000002353280,1163,46,1117,0.03955288048151333,7,3,0.7,0.6604471195184867
104624,133:9000000002370208,1,1,0,1.0,7,3,0.7,-0.30000000000000004
104745,133:9000000002383997,124,16,108,0.12903225806451613,5,5,0.5,0.3709677419354839
104757,133:9000000002388568,5,1,4,0.2,5,5,0.5,0.3
104771,133:9000000002391255,12,2,10,0.16666666666666666,3,7,0.3,0.13333333333333333
104800,133:9000000002397571,5,4,1,0.8,8,2,0.8,0.0
104879,133:9000000002409887,8,2,6,0.25,3,7,0.3,0.04999999999999999
104910,133:9000000002412583,7,4,3,0.5714285714285714,3,7,0.3,-0.2714285714285714
104958,133:9000000002420646,1,1,0,1.0,9,1,0.9,-0.09999999999999998
105038,133:9000000002431762,7,1,6,0.14285714285714285,4,6,0.4,0.2571428571428572
105051,133:9000000002433712,2,1,1,0.5,6,4,0.6,0.09999999999999998
105053,133:9000000002434173,57,11,46,0.19298245614035087,5,5,0.5,0.30701754385964913
105079,133:9000000002435497,5,5,0,1.0,9,1,0.9,-0.09999999999999998
105098,133:9000000002436389,21,2,19,0.09523809523809523,3,7,0.3,0.20476190476190476
105226,133:9000000002462930,9,2,7,0.2222222222222222,2,8,0.2,-0.0222222222222222
105238,133:9000000002465724,2,1,1,0.5,2,8,0.2,-0.3
105274,133:9000000002471487,6,5,1,0.8333333333333334,6,4,0.6,-0.2333333333333334
105317,133:9000000002479348,11,3,8,0.2727272727272727,5,5,0.5,0.2272727272727273
105478,133:9000000002506237,2,1,1,0.5,4,6,0.4,-0.09999999999999998
105542,133:9000000002519044,428,41,387,0.09579439252336448,4,6,0.4,0.30420560747663555
105604,133:9000000002534164,143,15,128,0.1048951048951049,7,3,0.7,0.5951048951048951
105706,133:9000000002551240,35,7,28,0.2,6,4,0.6,0.39999999999999997
105850,133:9000000002572982,3,1,2,0.3333333333333333,3,7,0.3,-0.033333333333333326
105855,133:9000000002574850,115,15,100,0.13043478260869565,8,2,0.8,0.6695652173913044
105857,133:9000000002574879,56,13,43,0.23214285714285715,10,0,1.0,0.7678571428571428
105869,133:9000000002579645,3,1,2,0.3333333333333333,5,5,0.5,0.16666666666666669
105959,133:9000000002600062,2,1,1,0.5,6,4,0.6,0.09999999999999998
106139,133:9000000002607806,1,1,0,1.0,9,1,0.9,-0.09999999999999998
106242,133:9000000002608424,7,2,5,0.2857142857142857,4,6,0.4,0.11428571428571432
106336,133:9000000002615065,10,1,9,0.1,4,6,0.4,0.30000000000000004
106338,133:9000000002615119,2,1,1,0.5,4,6,0.4,-0.09999999999999998
106370,133:9000000002620786,2,1,1,0.5,6,4,0.6,0.09999999999999998
106371,133:9000000002620855,75,7,68,0.09333333333333334,6,4,0.6,0.5066666666666666
106533,133:9000000002651682,2,1,1,0.5,3,7,0.3,-0.2
106548,133:9000000002654033,1,1,0,1.0,8,2,0.8,-0.19999999999999996
106789,133:9000000002693113,20,3,17,0.15,4,6,0.4,0.25
106801,133:9000000002694515,5,3,2,0.6,1,9,0.1,-0.5
106864,133:9000000002705099,3,2,1,0.6666666666666666,9,1,0.9,0.2333333333333334
106878,133:9000000002707096,1,1,0,1.0,6,4,0.6,-0.4
107003,133:9000000002725999,301,13,288,0.04318936877076412,6,4,0.6,0.5568106312292359
107017,133:9000000002728391,466,48,418,0.10300429184549356,8,2,0.8,0.6969957081545065
107092,133:9000000002743214,1,1,0,1.0,9,1,0.9,-0.09999999999999998
107098,133:9000000002745447,1,1,0,1.0,3,7,0.3,-0.7
107121,133:9000000002747716,2,1,1,0.5,5,5,0.5,0.0
107155,133:9000000002753319,37,2,35,0.05405405405405406,5,5,0.5,0.44594594594594594
107248,133:9000000002765629,1,1,0,1.0,9,1,0.9,-0.09999999999999998
107338,133:9000000002778967,673,33,640,0.04903417533432392,0,10,0.0,-0.04903417533432392
107364,133:9000000002782333,1,1,0,1.0,6,4,0.6,-0.4
107372,133:9000000002782955,1,1,0,1.0,6,4,0.6,-0.4
107467,133:9000000002799609,2,1,1,0.5,4,6,0.4,-0.09999999999999998
107643,133:9000000002824140,1,1,0,1.0,7,3,0.7,-0.30000000000000004
107719,133:9000000002837012,1,1,0,1.0,6,4,0.6,-0.4
107729,133:9000000002837755,1,1,0,1.0,9,1,0.9,-0.09999999999999998
108001,133:9000000002878750,65,5,60,0.07692307692307693,4,6,0.4,0.3230769230769231
108009,133:9000000002880614,3,2,1,0.6666666666666666,5,5,0.5,-0.16666666666666663
108064,133:9000000002891609,106,6,100,0.05660377358490566,6,4,0.6,0.5433962264150943
108099,133:9000000002898527,31,1,30,0.03225806451612903,7,3,0.7,0.667741935483871
108102,133:9000000002898544,1,1,0,1.0,7,3,0.7,-0.30000000000000004
108228,133:9000000002919753,9,5,4,0.5555555555555556,6,4,0.6,0.0444444444444444
108235,133:9000000002920800,1,1,0,1.0,7,3,0.7,-0.30000000000000004
108321,133:9000000002935093,28,3,25,0.10714285714285714,2,8,0.2,0.09285714285714287
108490,133:9000000002959352,14,3,11,0.21428571428571427,2,8,0.2,-0.014285714285714263
108500,133:9000000002960048,1,1,0,1.0,7,3,0.7,-0.30000000000000004
108595,133:9000000002976023,267,11,256,0.04119850187265917,6,4,0.6,0.5588014981273408
108608,133:9000000002979207,33,9,24,0.2727272727272727,4,6,0.4,0.12727272727272732
108678,133:9000000002988634,12,2,10,0.16666666666666666,6,4,0.6,0.43333333333333335
108777,133:9000000003006608,1,1,0,1.0,9,1,0.9,-0.09999999999999998
108925,133:9000000003025819,1,1,0,1.0,6,4,0.6,-0.4
108958,133:9000000003034206,3,1,2,0.3333333333333333,4,6,0.4,0.06666666666666671
108976,133:9000000003039371,1,1,0,1.0,7,3,0.7,-0.30000000000000004
109043,133:9000000003047725,1,1,0,1.0,7,3,0.7,-0.30000000000000004
109145,133:9000000003062400,7,2,5,0.2857142857142857,3,7,0.3,0.01428571428571429
109194,133:9000000003068747,1,1,0,1.0,7,3,0.7,-0.30000000000000004
109353,133:9000000003089698,1,1,0,1.0,6,4,0.6,-0.4
109375,133:9000000003095661,1,1,0,1.0,5,5,0.5,-0.5
109416,133:9000000003099590,1,1,0,1.0,8,2,0.8,-0.19999999999999996
109478,133:9000000003110200,32,2,30,0.0625,5,5,0.5,0.4375
109527,133:9000000003116600,4,2,2,0.5,3,7,0.3,-0.2
109547,133:9000000003119692,11,1,10,0.09090909090909091,3,7,0.3,0.20909090909090908
109607,133:9000000003123649,4,1,3,0.25,6,4,0.6,0.35
109637,133:9000000003125916,1,1,0,1.0,7,3,0.7,-0.30000000000000004
109704,133:9000000003137724,1,1,0,1.0,5,5,0.5,-0.5
109711,133:9000000003138446,4,4,0,1.0,7,3,0.7,-0.30000000000000004
109727,133:9000000003139257,196,23,173,0.11734693877551021,4,6,0.4,0.2826530612244898
109820,133:9000000003150063,80,8,72,0.1,3,7,0.3,0.19999999999999998
109835,133:9000000003153441,1,1,0,1.0,9,1,0.9,-0.09999999999999998
109915,133:9000000003166476,84,7,77,0.08333333333333333,7,3,0.7,0.6166666666666666
